Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Home Shots off Goal,Home Total Shots,Home Blocked Shots,Home Shots insidebox,Home Shots outsidebox,Home Fouls,Home Corner Kicks,Home Offsides,Home Ball Possession,Home Yellow Cards,Home Red Cards,Home Goalkeeper Saves,Home Total passes,Home Passes accurate,Home Passes %,Away Shots on Goal,Away Shots off Goal,Away Total Shots,Away Blocked Shots,Away Shots insidebox,Away Shots outsidebox,Away Fouls,Away Corner Kicks,Away Offsides,Away Ball Possession,Away Yellow Cards,Away Red Cards,Away Goalkeeper Saves,Away Total passes,Away Passes accurate,Away Passes %,Home expected_goals,Away expected_goals,Home_Points,Home_Goals_Scored,Home_Goals_Conceded,Home_Wins,Home_Draws,Home_Losses,Home_Form_Score,Away_Points,Away_Goals_Scored,Away_Goals_Conceded,Away_Wins,Away_Draws,Away_Losses,Away_Form_Score
710611,2021-09-25 14:00:00+00:00,K. Friend,Elland Road,"Leeds, West Yorkshire",Leeds,West Ham,1,2,Away Win,5,4,15,6,6,9,10,5,2,54%,3,0,5,414,336,81%,7,9,20,4,11,9,6,7,0,46%,2,0,4,348,273,78%,0,0,3.0,5.0,12.0,0.0,3.0,2.0,-0.5,8.0,11.0,7.0,2.0,2.0,1.0,10.0
710607,2021-09-25 16:30:00+00:00,S. Attwell,Brentford Community Stadium,"Brentford, Middlesex",Brentford,Liverpool,3,3,Draw,4,6,12,2,10,2,8,2,4,33%,1,0,3,271,181,67%,6,6,16,4,9,7,7,11,4,67%,1,0,0,561,465,83%,0,0,8.0,5.0,2.0,2.0,2.0,1.0,9.5,13.0,12.0,1.0,4.0,1.0,0.0,18.5
710614,2021-09-26 13:00:00+00:00,A. Madley,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Wolves,0,1,Away Win,6,5,18,7,8,10,12,5,3,57%,0,0,2,497,416,84%,3,0,5,2,5,0,8,5,1,43%,0,0,6,383,283,74%,0,0,4.0,4.0,6.0,0.0,4.0,1.0,3.0,3.0,2.0,5.0,1.0,0.0,4.0,1.5
710606,2021-09-26 15:30:00+00:00,C. Pawson,Emirates Stadium,London,Arsenal,Tottenham,3,1,Home Win,7,4,12,1,7,5,12,4,2,47%,2,0,3,431,357,83%,4,5,10,1,7,3,13,4,4,53%,1,0,4,485,413,85%,0,0,6.0,2.0,9.0,2.0,0.0,3.0,2.5,9.0,3.0,6.0,3.0,0.0,2.0,7.5
710609,2021-09-27 19:00:00+00:00,A. Marriner,Selhurst Park,London,Crystal Palace,Brighton,1,1,Draw,3,2,8,3,4,4,12,6,1,47%,2,0,3,497,413,83%,4,2,8,2,4,4,10,5,0,53%,5,0,2,565,466,82%,0,0,5.0,5.0,8.0,1.0,2.0,2.0,3.5,12.0,7.0,4.0,4.0,0.0,1.0,13.5
710622,2021-10-02 11:30:00+00:00,M. Oliver,Old Trafford,Manchester,Manchester United,Everton,1,1,Draw,6,6,13,1,9,4,10,10,2,72%,1,0,1,700,607,87%,2,6,12,4,10,2,9,1,2,28%,1,0,5,268,183,68%,0,0,10.0,8.0,4.0,3.0,1.0,1.0,12.0,10.0,9.0,6.0,3.0,1.0,1.0,11.5
710625,2021-10-02 14:00:00+00:00,G. Scott,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Newcastle,2,1,Home Win,3,3,7,1,4,3,15,0,2,52%,0,0,1,460,388,84%,2,3,8,3,5,3,5,4,1,48%,2,0,1,406,323,80%,0,0,6.0,3.0,4.0,2.0,0.0,3.0,5.5,3.0,5.0,10.0,0.0,3.0,2.0,0.5
710617,2021-10-02 14:00:00+00:00,K. Friend,Turf Moor,Burnley,Burnley,Norwich,0,0,Draw,4,3,14,7,10,4,13,9,2,56%,5,0,2,432,331,77%,2,2,10,6,5,5,3,5,1,44%,2,0,5,356,260,73%,0,0,2.0,4.0,9.0,0.0,2.0,3.0,-0.5,0.0,2.0,13.0,0.0,0.0,5.0,-5.5
710618,2021-10-02 14:00:00+00:00,M. Atkinson,Stamford Bridge,London,Chelsea,Southampton,3,1,Home Win,9,6,20,5,17,3,11,7,1,62%,1,0,1,546,468,86%,2,3,6,1,2,4,13,2,0,38%,3,1,6,344,258,75%,0,0,10.0,9.0,2.0,3.0,1.0,1.0,13.5,4.0,3.0,4.0,0.0,4.0,1.0,3.5
710620,2021-10-02 14:00:00+00:00,S. Hooper,Elland Road,"Leeds, West Yorkshire",Leeds,Watford,1,0,Home Win,4,10,20,6,10,10,10,6,0,67%,0,0,1,497,405,81%,1,2,5,2,3,2,16,3,0,33%,3,0,2,242,157,65%,0,0,3.0,5.0,9.0,0.0,3.0,2.0,1.0,4.0,4.0,7.0,1.0,1.0,3.0,2.5
710616,2021-10-02 16:30:00+00:00,J. Moss,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Arsenal,0,0,Draw,2,12,21,7,13,8,8,8,1,58%,2,0,2,497,420,85%,2,5,8,1,4,4,5,5,1,42%,1,0,2,355,268,75%,0,0,10.0,6.0,4.0,3.0,1.0,1.0,11.0,9.0,5.0,8.0,3.0,0.0,2.0,7.5
710623,2021-10-03 13:00:00+00:00,C. Kavanagh,Tottenham Hotspur Stadium,London,Tottenham,Aston Villa,2,1,Home Win,8,6,17,3,9,8,11,5,0,56%,2,0,2,438,349,80%,3,5,14,6,9,5,14,8,1,44%,1,0,6,318,226,71%,0,0,6.0,3.0,9.0,2.0,0.0,3.0,3.0,10.0,7.0,4.0,3.0,1.0,1.0,11.5
710624,2021-10-03 13:00:00+00:00,P. Bankes,London Stadium,London,West Ham,Brentford,1,2,Away Win,5,6,18,7,11,7,16,10,2,60%,2,0,4,424,309,73%,6,3,13,4,11,2,13,6,1,40%,3,0,4,286,184,64%,0,0,8.0,9.0,6.0,2.0,2.0,1.0,9.5,6.0,6.0,5.0,1.0,3.0,1.0,6.5
710619,2021-10-03 13:00:00+00:00,A. Taylor,Selhurst Park,London,Crystal Palace,Leicester,2,2,Draw,4,9,18,5,14,4,15,1,2,60%,2,0,3,557,446,80%,5,2,9,2,6,3,11,3,1,40%,3,0,2,382,262,69%,0,0,6.0,6.0,6.0,1.0,3.0,1.0,6.0,4.0,6.0,10.0,1.0,1.0,3.0,2.0
710621,2021-10-03 15:30:00+00:00,P. Tierney,Anfield,Liverpool,Liverpool,Manchester City,2,2,Draw,4,0,6,2,5,1,10,3,2,49%,3,0,1,501,423,84%,3,4,12,5,9,3,12,4,5,51%,3,0,1,529,443,84%,0,0,11.0,12.0,4.0,3.0,2.0,0.0,15.0,13.0,12.0,0.0,4.0,1.0,0.0,19.0
710635,2021-10-16 11:30:00+00:00,J. Moss,Vicarage Road,Watford,Watford,Liverpool,0,5,Away Win,2,3,6,1,5,1,4,1,8,24%,0,0,4,252,165,65%,8,6,19,5,12,7,10,9,2,76%,0,0,2,816,711,87%,0,0,4.0,4.0,6.0,1.0,1.0,3.0,3.0,9.0,12.0,6.0,2.0,3.0,0.0,12.0
710634,2021-10-16 14:00:00+00:00,D. Coote,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Leeds,1,0,Home Win,5,12,19,2,8,11,16,8,1,45%,2,0,0,362,276,76%,0,2,3,1,2,1,14,1,2,55%,3,0,3,452,347,77%,0,0,3.0,3.0,6.0,0.0,3.0,2.0,1.5,5.0,4.0,7.0,1.0,2.0,2.0,3.5
710630,2021-10-16 14:00:00+00:00,C. Pawson,King Power Stadium,"Leicester, Leicestershire",Leicester,Manchester United,4,2,Home Win,11,6,22,5,13,9,5,4,2,49%,0,0,4,499,425,85%,6,9,18,3,6,12,17,3,3,51%,3,0,7,517,445,86%,0,0,5.0,7.0,8.0,1.0,2.0,2.0,4.5,10.0,8.0,4.0,3.0,1.0,1.0,12.0
710631,2021-10-16 14:00:00+00:00,M. Atkinson,Etihad Stadium,Manchester,Manchester City,Burnley,2,0,Home Win,6,5,15,4,13,2,11,6,0,71%,1,0,2,768,687,89%,2,4,7,1,6,1,5,2,3,29%,0,0,4,318,228,72%,0,0,11.0,9.0,2.0,3.0,2.0,0.0,14.5,3.0,4.0,7.0,0.0,3.0,2.0,1.5
710627,2021-10-16 14:00:00+00:00,M. Oliver,Villa Park,Birmingham,Aston Villa,Wolves,2,3,Away Win,5,7,14,2,10,4,8,6,1,48%,2,0,1,391,314,80%,4,3,9,2,6,3,17,7,2,52%,3,0,3,415,332,80%,0,0,7.0,6.0,6.0,2.0,1.0,2.0,7.0,9.0,5.0,4.0,3.0,0.0,2.0,9.5
710633,2021-10-16 14:00:00+00:00,P. Bankes,Carrow Road,"Norwich, Norfolk",Norwich,Brighton,0,0,Draw,3,5,15,7,5,10,5,8,0,35%,3,0,3,292,204,70%,3,4,11,4,8,3,14,4,0,65%,5,0,2,569,478,84%,0,0,1.0,2.0,8.0,0.0,1.0,4.0,-2.0,8.0,4.0,4.0,2.0,2.0,1.0,8.0
710628,2021-10-16 16:30:00+00:00,A. Taylor,Brentford Community Stadium,"Brentford, Middlesex",Brentford,Chelsea,0,1,Away Win,7,3,17,7,13,4,13,5,1,44%,1,0,0,405,305,75%,1,3,5,1,1,4,8,5,4,56%,1,0,6,540,458,85%,0,0,8.0,8.0,6.0,2.0,2.0,1.0,9.0,10.0,10.0,3.0,3.0,1.0,1.0,13.5
710629,2021-10-17 13:00:00+00:00,S. Attwell,Goodison Park,Liverpool,Everton,West Ham,0,1,Away Win,2,9,15,4,13,2,3,7,0,39%,0,0,3,327,239,73%,4,4,16,8,12,4,3,9,2,61%,2,0,2,539,452,84%,0,0,10.0,8.0,5.0,3.0,1.0,1.0,11.5,5.0,6.0,7.0,1.0,2.0,2.0,4.5
710632,2021-10-17 15:30:00+00:00,A. Marriner,St. James' Park,Newcastle upon Tyne,Newcastle,Tottenham,2,3,Away Win,1,4,7,2,3,4,13,2,0,36%,6,1,1,334,265,79%,4,3,14,7,9,5,4,9,1,64%,1,0,0,612,539,88%,0,0,3.0,6.0,10.0,0.0,3.0,2.0,1.0,6.0,4.0,10.0,2.0,0.0,3.0,3.0
710626,2021-10-18 19:00:00+00:00,M. Dean,Emirates Stadium,London,Arsenal,Crystal Palace,2,2,Draw,6,7,17,4,11,6,7,6,0,54%,1,0,4,544,474,87%,6,3,9,0,3,6,4,3,3,46%,1,0,4,475,402,85%,0,0,10.0,5.0,6.0,3.0,1.0,1.0,9.5,6.0,8.0,8.0,1.0,3.0,1.0,6.0
710636,2021-10-22 19:00:00+00:00,C. Pawson,Emirates Stadium,London,Arsenal,Aston Villa,3,1,Home Win,9,8,22,5,14,8,17,7,1,54%,2,0,3,454,369,81%,4,3,10,3,5,5,10,4,0,46%,5,0,6,392,310,79%,0,0,11.0,7.0,3.0,3.0,2.0,0.0,13.0,6.0,7.0,8.0,2.0,0.0,3.0,5.5
710639,2021-10-23 11:30:00+00:00,A. Madley,Stamford Bridge,London,Chelsea,Norwich,7,0,Home Win,13,7,23,3,11,12,14,5,1,62%,0,0,1,626,567,91%,1,1,3,1,1,2,16,0,0,38%,4,1,7,380,299,79%,0,0,12.0,10.0,2.0,4.0,0.0,1.0,16.0,2.0,1.0,6.0,0.0,2.0,3.0,-0.5
710644,2021-10-23 14:00:00+00:00,C. Kavanagh,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Burnley,2,2,Draw,4,7,16,5,12,4,10,6,1,61%,1,0,3,450,347,77%,5,3,9,1,4,5,11,2,1,39%,3,0,2,284,173,61%,0,0,5.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,8.0,0.0,2.0,3.0,-0.5
710641,2021-10-23 14:00:00+00:00,G. Scott,Goodison Park,Liverpool,Everton,Watford,2,5,Away Win,4,6,15,5,11,4,9,3,1,50%,4,0,3,389,293,75%,8,7,20,5,10,10,13,5,0,50%,3,0,2,388,286,74%,0,0,7.0,6.0,6.0,2.0,1.0,2.0,7.0,4.0,4.0,10.0,1.0,1.0,3.0,1.0
710640,2021-10-23 14:00:00+00:00,D. England,Selhurst Park,London,Crystal Palace,Newcastle,1,1,Draw,3,6,15,6,11,4,13,3,2,75%,3,0,0,665,577,87%,2,3,6,1,5,1,9,7,3,25%,4,0,2,214,138,64%,0,0,6.0,8.0,8.0,1.0,3.0,1.0,6.0,2.0,6.0,11.0,0.0,2.0,3.0,-0.5
710642,2021-10-23 14:00:00+00:00,R. Jones,Elland Road,"Leeds, West Yorkshire",Leeds,Wolves,1,1,Draw,4,9,18,5,13,5,15,6,1,63%,2,0,3,494,402,81%,4,2,8,2,5,3,14,3,1,37%,3,0,3,293,194,66%,0,0,4.0,3.0,7.0,1.0,1.0,3.0,2.0,12.0,8.0,5.0,4.0,0.0,1.0,13.5
710638,2021-10-23 16:30:00+00:00,K. Friend,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Manchester City,1,4,Away Win,5,4,10,1,7,3,10,7,2,48%,2,0,8,501,422,84%,14,3,23,6,18,5,6,6,1,52%,3,0,4,566,491,87%,0,0,9.0,4.0,2.0,2.0,3.0,0.0,10.0,11.0,6.0,2.0,3.0,2.0,0.0,13.0
710645,2021-10-24 13:00:00+00:00,P. Tierney,London Stadium,London,West Ham,Tottenham,1,0,Home Win,4,5,13,4,10,3,11,2,1,38%,2,0,4,369,293,79%,4,2,7,1,4,3,4,4,0,62%,1,0,3,637,543,85%,0,0,7.0,5.0,5.0,2.0,1.0,2.0,7.0,6.0,6.0,12.0,2.0,0.0,3.0,3.0
710637,2021-10-24 13:00:00+00:00,S. Hooper,Brentford Community Stadium,"Brentford, Middlesex",Brentford,Leicester,1,2,Away Win,5,6,15,4,10,5,13,9,3,54%,1,0,4,445,340,76%,6,3,10,1,4,6,7,2,1,46%,1,0,4,387,286,74%,0,0,7.0,7.0,6.0,2.0,1.0,2.0,7.5,5.0,9.0,9.0,1.0,2.0,2.0,5.0
710643,2021-10-24 15:30:00+00:00,A. Taylor,Old Trafford,Manchester,Manchester United,Liverpool,0,5,Away Win,4,6,12,2,10,2,10,6,7,37%,6,1,3,409,334,82%,8,5,19,6,12,7,8,3,0,63%,0,0,3,731,651,89%,0,0,7.0,9.0,8.0,2.0,1.0,2.0,7.5,11.0,16.0,5.0,3.0,2.0,0.0,16.5
710648,2021-10-30 11:30:00+00:00,M. Oliver,King Power Stadium,"Leicester, Leicestershire",Leicester,Arsenal,0,2,Away Win,8,5,16,3,8,8,8,7,2,64%,2,0,4,621,541,87%,5,1,9,3,7,2,11,6,1,36%,0,0,8,342,262,77%,0,0,8.0,11.0,9.0,2.0,2.0,1.0,9.0,11.0,9.0,4.0,3.0,2.0,0.0,13.5
710650,2021-10-30 14:00:00+00:00,A. Marriner,Etihad Stadium,Manchester,Manchester City,Crystal Palace,0,2,Away Win,3,4,14,7,10,4,11,7,2,68%,2,1,1,654,562,86%,3,4,8,1,6,2,11,1,5,32%,3,0,3,319,231,72%,0,0,11.0,9.0,3.0,3.0,2.0,0.0,14.0,4.0,6.0,9.0,0.0,4.0,1.0,2.5
710649,2021-10-30 14:00:00+00:00,M. Dean,Anfield,Liverpool,Liverpool,Brighton,2,2,Draw,3,5,14,6,6,8,8,5,1,58%,2,0,4,641,552,86%,6,2,9,1,6,3,5,3,5,42%,2,0,1,464,361,78%,0,0,11.0,18.0,5.0,3.0,2.0,0.0,17.5,6.0,4.0,6.0,1.0,3.0,1.0,5.0
710647,2021-10-30 14:00:00+00:00,J. Moss,Turf Moor,Burnley,Burnley,Brentford,3,1,Home Win,6,9,15,0,9,6,7,4,3,41%,1,0,3,356,245,69%,5,3,12,4,6,6,10,2,4,59%,1,0,2,521,398,76%,0,0,3.0,4.0,7.0,0.0,3.0,2.0,1.5,7.0,8.0,7.0,2.0,1.0,2.0,7.5
710654,2021-10-30 14:00:00+00:00,P. Bankes,Vicarage Road,Watford,Watford,Southampton,0,1,Away Win,4,6,10,0,5,5,16,5,2,39%,2,0,0,297,198,67%,1,6,12,5,9,3,6,8,0,61%,2,0,3,482,364,76%,0,0,7.0,9.0,10.0,2.0,1.0,2.0,6.5,5.0,4.0,6.0,1.0,2.0,2.0,4.0
710651,2021-10-30 14:00:00+00:00,P. Tierney,St. James' Park,Newcastle upon Tyne,Newcastle,Chelsea,0,3,Away Win,1,2,6,3,4,2,14,0,1,21%,3,0,3,198,123,62%,6,6,19,7,9,10,12,2,4,79%,2,0,1,773,698,90%,0,0,3.0,6.0,8.0,0.0,3.0,2.0,2.0,12.0,14.0,2.0,4.0,0.0,1.0,18.0
710653,2021-10-30 16:30:00+00:00,S. Attwell,Tottenham Hotspur Stadium,London,Tottenham,Manchester United,0,3,Away Win,0,6,9,3,4,5,12,10,4,58%,2,0,1,570,486,85%,4,2,10,4,8,2,14,1,1,42%,3,0,0,421,339,81%,0,0,6.0,6.0,10.0,2.0,0.0,3.0,4.0,4.0,5.0,12.0,1.0,1.0,3.0,0.5
710652,2021-10-31 14:00:00+00:00,A. Taylor,Carrow Road,"Norwich, Norfolk",Norwich,Leeds,1,2,Away Win,3,6,14,5,5,9,14,5,0,48%,1,0,3,310,210,68%,6,2,13,5,6,7,23,0,0,52%,4,0,2,345,252,73%,0,0,2.0,1.0,12.0,0.0,2.0,3.0,-3.5,5.0,4.0,5.0,1.0,2.0,2.0,4.5
710646,2021-10-31 16:30:00+00:00,C. Kavanagh,Villa Park,Birmingham,Aston Villa,West Ham,1,4,Away Win,3,5,9,1,6,3,7,3,2,42%,1,1,4,333,244,73%,8,5,21,8,13,8,13,6,0,58%,2,0,2,459,382,83%,0,0,6.0,8.0,8.0,2.0,0.0,3.0,6.0,9.0,6.0,5.0,3.0,0.0,2.0,9.5
710655,2021-11-01 20:00:00+00:00,M. Atkinson,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Everton,2,1,Home Win,4,3,10,3,8,2,10,4,1,62%,1,0,4,617,523,85%,5,5,14,4,10,4,8,3,2,38%,1,0,2,373,280,75%,0,0,10.0,7.0,6.0,3.0,1.0,1.0,10.5,4.0,5.0,10.0,1.0,1.0,3.0,1.5
710664,2021-11-05 20:00:00+00:00,A. Madley,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Aston Villa,1,0,Home Win,3,4,9,2,5,4,12,10,0,56%,2,0,3,431,347,81%,3,7,14,4,8,6,12,8,2,44%,2,0,2,327,234,72%,0,0,7.0,5.0,6.0,2.0,1.0,2.0,6.5,3.0,6.0,12.0,1.0,0.0,4.0,0.0
710663,2021-11-06 12:30:00+00:00,M. Oliver,Old Trafford,Manchester,Manchester United,Manchester City,0,2,Away Win,1,3,5,1,3,2,9,1,4,33%,1,0,5,400,326,82%,5,7,16,4,12,4,12,9,1,67%,2,0,1,832,762,92%,0,0,4.0,6.0,11.0,1.0,1.0,3.0,1.5,10.0,9.0,5.0,3.0,1.0,1.0,12.0
710659,2021-11-06 15:00:00+00:00,A. Marriner,Stamford Bridge,London,Chelsea,Burnley,1,1,Draw,4,10,25,11,20,5,6,14,1,70%,1,0,1,660,570,86%,2,2,5,1,3,2,9,2,4,30%,4,0,4,285,197,69%,0,0,12.0,14.0,2.0,4.0,0.0,1.0,18.0,6.0,7.0,7.0,1.0,3.0,1.0,6.0
710660,2021-11-06 15:00:00+00:00,G. Scott,Selhurst Park,London,Crystal Palace,Wolves,2,0,Home Win,6,5,13,2,12,1,14,4,1,60%,2,0,2,547,459,84%,2,2,4,0,2,2,13,6,1,40%,1,0,4,360,268,74%,0,0,7.0,8.0,6.0,1.0,4.0,0.0,8.0,13.0,9.0,5.0,4.0,1.0,0.0,15.0
710657,2021-11-06 15:00:00+00:00,J. Gillett,Brentford Community Stadium,"Brentford, Middlesex",Brentford,Norwich,1,2,Away Win,7,5,19,7,17,2,12,6,2,65%,2,0,4,559,435,78%,5,3,9,1,4,5,13,2,3,35%,3,0,6,313,211,67%,0,0,4.0,7.0,10.0,1.0,1.0,3.0,2.5,2.0,1.0,11.0,0.0,2.0,3.0,-3.0
710658,2021-11-06 17:30:00+00:00,D. Coote,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Newcastle,1,1,Draw,5,6,14,3,10,4,16,2,1,66%,3,1,1,654,591,90%,1,4,6,1,4,2,10,5,1,34%,4,0,4,326,259,79%,0,0,4.0,4.0,7.0,0.0,4.0,1.0,2.5,2.0,5.0,10.0,0.0,2.0,3.0,-0.5
710656,2021-11-07 14:00:00+00:00,K. Friend,Emirates Stadium,London,Arsenal,Watford,1,0,Home Win,6,5,14,3,6,8,6,4,3,61%,4,0,1,488,409,84%,1,2,7,4,4,3,19,2,3,39%,4,1,5,316,228,72%,0,0,11.0,10.0,4.0,3.0,2.0,0.0,14.0,4.0,6.0,10.0,1.0,1.0,3.0,2.0
710661,2021-11-07 14:00:00+00:00,C. Kavanagh,Goodison Park,Liverpool,Everton,Tottenham,0,0,Draw,2,4,12,6,8,4,13,4,1,45%,2,1,0,428,346,81%,0,4,8,4,5,3,17,2,2,55%,4,0,2,534,453,85%,0,0,4.0,6.0,9.0,1.0,1.0,3.0,2.5,6.0,6.0,10.0,2.0,0.0,3.0,4.0
710662,2021-11-07 14:00:00+00:00,D. England,Elland Road,"Leeds, West Yorkshire",Leeds,Leicester,1,1,Draw,5,9,18,4,10,8,12,10,1,56%,1,0,2,431,334,77%,3,6,9,0,7,2,5,5,2,44%,1,0,4,356,253,71%,0,0,7.0,5.0,5.0,2.0,1.0,2.0,7.0,8.0,10.0,9.0,2.0,2.0,1.0,8.5
710665,2021-11-07 16:30:00+00:00,C. Pawson,London Stadium,London,West Ham,Liverpool,3,2,Home Win,3,2,7,2,5,2,11,3,2,31%,1,0,3,299,211,71%,5,5,16,6,12,4,6,2,0,69%,1,0,1,683,590,86%,0,0,12.0,9.0,4.0,4.0,0.0,1.0,14.5,9.0,17.0,7.0,2.0,3.0,0.0,14.0
710668,2021-11-20 12:30:00+00:00,P. Tierney,King Power Stadium,"Leicester, Leicestershire",Leicester,Chelsea,0,3,Away Win,3,1,4,0,1,3,15,3,3,38%,3,0,4,374,274,73%,7,7,16,2,9,7,8,5,4,62%,1,0,3,607,516,85%,0,0,8.0,9.0,8.0,2.0,2.0,1.0,8.5,13.0,15.0,2.0,4.0,1.0,0.0,19.5
710671,2021-11-20 15:00:00+00:00,R. Jones,St. James' Park,Newcastle upon Tyne,Newcastle,Brentford,3,3,Draw,9,9,23,5,16,7,13,8,0,52%,2,0,1,354,256,72%,4,4,10,2,6,4,11,2,2,48%,2,0,6,335,226,67%,0,0,2.0,5.0,10.0,0.0,2.0,3.0,-0.5,3.0,5.0,9.0,1.0,0.0,4.0,1.0
710674,2021-11-20 15:00:00+00:00,J. Moss,Vicarage Road,Watford,Watford,Manchester United,4,1,Home Win,7,6,20,7,15,5,7,8,1,39%,2,0,2,335,224,67%,3,5,9,1,8,1,5,3,4,61%,3,1,3,553,442,80%,0,0,3.0,5.0,10.0,1.0,0.0,4.0,0.5,4.0,6.0,12.0,1.0,1.0,3.0,1.0
710675,2021-11-20 15:00:00+00:00,M. Dean,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,West Ham,1,0,Home Win,5,7,15,3,8,7,6,7,0,52%,1,0,3,530,452,85%,3,3,8,2,3,5,9,3,1,48%,1,0,4,482,416,86%,0,0,10.0,8.0,7.0,3.0,1.0,1.0,10.5,12.0,10.0,5.0,4.0,0.0,1.0,14.5
710667,2021-11-20 15:00:00+00:00,S. Hooper,Turf Moor,Burnley,Burnley,Crystal Palace,3,3,Draw,9,4,15,2,10,5,14,3,1,40%,2,0,5,311,213,68%,8,6,18,4,12,6,15,6,0,60%,3,0,6,488,392,80%,0,0,6.0,6.0,6.0,1.0,3.0,1.0,6.0,9.0,9.0,5.0,2.0,3.0,0.0,11.0
710666,2021-11-20 15:00:00+00:00,A. Taylor,Villa Park,Birmingham,Aston Villa,Brighton,2,0,Home Win,5,1,9,3,7,2,7,5,1,37%,3,0,2,352,290,82%,2,0,6,4,3,3,13,6,0,63%,3,0,3,608,543,89%,0,0,0.0,5.0,13.0,0.0,0.0,5.0,-4.0,4.0,4.0,7.0,0.0,4.0,1.0,2.5
710672,2021-11-20 15:00:00+00:00,M. Atkinson,Carrow Road,"Norwich, Norfolk",Norwich,Southampton,2,1,Home Win,4,2,8,2,5,3,8,5,0,37%,3,0,4,333,225,68%,5,4,17,8,8,9,9,7,1,63%,2,0,2,568,471,83%,0,0,5.0,3.0,10.0,1.0,2.0,2.0,1.5,10.0,6.0,5.0,3.0,1.0,1.0,10.5
710669,2021-11-20 17:30:00+00:00,M. Oliver,Anfield,Liverpool,Liverpool,Arsenal,4,0,Home Win,9,3,19,7,16,3,15,6,2,63%,2,0,3,639,565,88%,3,0,5,2,3,2,12,1,8,37%,0,0,5,384,311,81%,0,0,8.0,16.0,7.0,2.0,2.0,1.0,12.5,11.0,8.0,3.0,3.0,2.0,0.0,13.5
710670,2021-11-21 14:00:00+00:00,S. Attwell,Etihad Stadium,Manchester,Manchester City,Everton,3,0,Home Win,7,6,17,4,12,5,5,7,0,77%,1,0,1,861,807,94%,1,0,4,3,3,1,7,1,2,23%,1,0,4,247,172,70%,0,0,10.0,10.0,5.0,3.0,1.0,1.0,12.5,2.0,4.0,9.0,0.0,2.0,3.0,-0.5
710673,2021-11-21 16:30:00+00:00,A. Marriner,Tottenham Hotspur Stadium,London,Tottenham,Leeds,2,1,Home Win,4,3,13,6,8,5,11,4,4,43%,1,0,6,392,314,80%,7,7,18,4,9,9,12,8,1,57%,4,0,2,521,430,83%,0,0,7.0,5.0,7.0,2.0,1.0,2.0,6.0,8.0,5.0,4.0,2.0,2.0,1.0,8.5
